"id","project_id","version","language","server_upload_time","34036c12-d36a-4808-bfab-c42538cc9bdf","ca82ba5d-6102-4f69-94da-76c38c28ce9b","6ed2b61d-77ff-4efc-a834-23c23e2eb4dc","a058fcb5-09cb-4f9a-ab39-d4ab39b91e3a","567bc704-5ce0-41a2-be56-6f55e1d328ae_19d77b68-f00b-46c6-824f-530d17999815_percentX","567bc704-5ce0-41a2-be56-6f55e1d328ae_19d77b68-f00b-46c6-824f-530d17999815_percentY","567bc704-5ce0-41a2-be56-6f55e1d328ae_47ef7121-eccd-4878-96ea-31600ba4c622_percentX","567bc704-5ce0-41a2-be56-6f55e1d328ae_47ef7121-eccd-4878-96ea-31600ba4c622_percentY","567bc704-5ce0-41a2-be56-6f55e1d328ae_f08a3687-cb7b-4359-8ef8-3c38fb0e9273_percentX","567bc704-5ce0-41a2-be56-6f55e1d328ae_f08a3687-cb7b-4359-8ef8-3c38fb0e9273_percentY","dee85953-7226-45c5-9add-c146e5f4096f_percentX","dee85953-7226-45c5-9add-c146e5f4096f_percentY","dee85953-7226-45c5-9add-c146e5f4096f_0330c0c8-1800-4fc5-94b3-4712ba07d610","dee85953-7226-45c5-9add-c146e5f4096f_0f3db059-9f30-4b84-917b-b3023e8e4bfb","dee85953-7226-45c5-9add-c146e5f4096f_6acdf566-f930-4268-9ffe-a314aa21caf7","dee85953-7226-45c5-9add-c146e5f4096f_NA","5d5594cd-7244-4c23-a8eb-c44e220bc177_percentX","5d5594cd-7244-4c23-a8eb-c44e220bc177_percentY","5d5594cd-7244-4c23-a8eb-c44e220bc177_a54fd1a1-04cc-4813-9401-8e940e3738b6","5d5594cd-7244-4c23-a8eb-c44e220bc177_c796e987-846e-48ee-9d8c-92e188772200","5d5594cd-7244-4c23-a8eb-c44e220bc177_ab539118-95d4-4f68-81aa-2e58ed44c54a","5d5594cd-7244-4c23-a8eb-c44e220bc177_NA","579be782-038d-4d71-92d5-1cbff91ac2fc_percentX","579be782-038d-4d71-92d5-1cbff91ac2fc_percentY","579be782-038d-4d71-92d5-1cbff91ac2fc_c41a0bcc-157c-4ccc-98b7-9074eb0f901b","579be782-038d-4d71-92d5-1cbff91ac2fc_d386f1a8-3a15-4d7b-9d05-9bb2cf7c5f9d","579be782-038d-4d71-92d5-1cbff91ac2fc_9cef2924-cbb6-40e2-b7ca-17f559078ef5","579be782-038d-4d71-92d5-1cbff91ac2fc_NA","25055cfd-2b03-44af-a80e-2bfd62e455cc_percentX","25055cfd-2b03-44af-a80e-2bfd62e455cc_percentY","25055cfd-2b03-44af-a80e-2bfd62e455cc_eb41c214-70d4-4e11-a056-822bcc77a81c","25055cfd-2b03-44af-a80e-2bfd62e455cc_f63bde9b-c513-44a7-ad1a-88ee451f8a16","25055cfd-2b03-44af-a80e-2bfd62e455cc_92457379-1102-4481-b0c2-77642d214260","25055cfd-2b03-44af-a80e-2bfd62e455cc_NA","085f37d9-5819-4cc0-8538-e05ff0bd0e2c_percentX","085f37d9-5819-4cc0-8538-e05ff0bd0e2c_percentY","085f37d9-5819-4cc0-8538-e05ff0bd0e2c_c15c20b4-2400-482e-bda5-38de291868dc","085f37d9-5819-4cc0-8538-e05ff0bd0e2c_69ed19b7-f9b4-490f-a190-669c4a899eed","085f37d9-5819-4cc0-8538-e05ff0bd0e2c_c1ee2c1f-cad9-48dd-b88f-1accabca771c","085f37d9-5819-4cc0-8538-e05ff0bd0e2c_NA","b662e7f4-41b0-4525-8685-26c2a685d67d_percentX","b662e7f4-41b0-4525-8685-26c2a685d67d_410d59fd-ee4b-4383-b16d-b9f10fb4a788","b662e7f4-41b0-4525-8685-26c2a685d67d_82a858b9-fe4f-4df7-aefb-001110e0e23a","b662e7f4-41b0-4525-8685-26c2a685d67d_NA","4c3c1b34-980c-4bda-815a-2979d5ddcd45_percentX","4c3c1b34-980c-4bda-815a-2979d5ddcd45_f6b2c668-88dd-45a7-9320-8001dc10a457","4c3c1b34-980c-4bda-815a-2979d5ddcd45_73bc62c7-dd57-4161-baad-0d855a68484b","4c3c1b34-980c-4bda-815a-2979d5ddcd45_NA","42c7f92c-1cff-4f60-991e-0753c1b2b417_percentX","42c7f92c-1cff-4f60-991e-0753c1b2b417_b2428870-7cfc-4174-adaf-2bf580e28f72","42c7f92c-1cff-4f60-991e-0753c1b2b417_568beb13-f1ae-4a94-a180-a05e6d6ca7f2","42c7f92c-1cff-4f60-991e-0753c1b2b417_NA","e533b24f-1ac4-4506-8b10-0b1169cc7282_b14c0538-4fdb-4516-95c7-b9b793516c47","e533b24f-1ac4-4506-8b10-0b1169cc7282_931c7eac-48f0-4a58-8a80-b56d8dabc87e","e533b24f-1ac4-4506-8b10-0b1169cc7282_f9451e09-38b7-4598-85be-f88fa119244b","e533b24f-1ac4-4506-8b10-0b1169cc7282_70816258-bc0d-427c-a76c-ed834fc961ed","e533b24f-1ac4-4506-8b10-0b1169cc7282_3d8991f9-8673-489f-affd-d3a0046e5e89","e533b24f-1ac4-4506-8b10-0b1169cc7282_d9808c29-c914-4ee9-9aec-3a9d1d879407","e533b24f-1ac4-4506-8b10-0b1169cc7282_a288f177-7b81-4502-8e4d-c700076a511b","e533b24f-1ac4-4506-8b10-0b1169cc7282_41df55c7-2045-45a6-9e64-062d0d65ca5a","e533b24f-1ac4-4506-8b10-0b1169cc7282_ab9d4470-622c-41b8-a849-880ec752a8ea","e533b24f-1ac4-4506-8b10-0b1169cc7282_6dcae5a4-110b-434d-b22d-8da9b280a175","e533b24f-1ac4-4506-8b10-0b1169cc7282_7aa159c5-3d43-40e0-8117-3bc500be996e","e533b24f-1ac4-4506-8b10-0b1169cc7282_3965f13e-906f-4e32-8050-3d45cdf4b4f5","e533b24f-1ac4-4506-8b10-0b1169cc7282_946c3e8f-1c86-4bb5-982d-b87069380de7","e533b24f-1ac4-4506-8b10-0b1169cc7282_aa468b0d-c783-476b-b57c-5a71df821218","e533b24f-1ac4-4506-8b10-0b1169cc7282_fdb140ad-3bd1-4e83-9e18-479f9e83430c","70b147f8-1e73-4a8d-86ff-4d9e47f2b4f9","96c70934-24a2-40e3-98d8-692878fbc26c","28b77770-d9ed-4ee8-81ba-0cb6cbab4416","7e8de9fa-1eac-4aef-95a8-7565e907eaeb","definition_version","responder_id","meta_started","meta_platform","meta_completed","meta_application","meta_platform_verion","meta_selectedLanguage"
"63bd4b8c-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1450264921076,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","Whole mess.",,"Mess",0.36727271141944,0.8154579919713144,0.8140259581726866,0.3466411328497734,0.6815584257051542,0.7746946611477219,0.25196977095170453,0.19469026548672563,0.19469026548672563,0.6506850963049325,0.1546246382083417,,0.8201515891335227,0.10619469026548678,0.10619469026548678,0.12675106573373396,0.7670542440007793,,0.7519697709517046,0.19026548672566368,0.19026548672566368,0.15289748568546346,0.6568370275888727,,0.49818189216382575,0.34513274336283184,0.34513274336283184,0.32925173615475833,0.3256155204824098,,0.8050000739820076,0.08411515497528343,0.08411515497528343,0.1529423485303507,0.7629424964943659,,0.8921893418893306,0.10781065811066937,0.8921893418893306,,0.9276923004692122,0.07230769953078775,0.9276923004692122,,0.8123076850845969,0.18769231491540303,0.8123076850845969,,,,,,,,,,,,,1,,,,"5345dbc1-c15e-4d00-b3e0-20e920a4db20","e95b09c3-3abb-4f6d-9eab-9fa493671f9e","985bcec9-0b1b-42d7-9560-0f943c994e7a","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"6620ec8a-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1440019496076,"a871eae1-1b42-422c-b58e-4b8b207c2941","For many years I have led pre-start crew meetings. I felt like I was getting a bit complacent and going through the motions. You know, don't forget safety rule blaah bah blah bah...
To change things up, I asked one of the journeyman on the crew if he would take the lead on tomorrow's pre-start discussion. 
He was a bit nervous to start but then really got into it. I could see his enthusiasm was infectious and the guys responded well. 
I'm glad I did that and wished I could have thought of that earlier. We now regularly switch around as it keeps everyone on their toes. Even the young Apprentice gets into the act.",,"Building enthusiasm",0.6685876623376623,0.2276359732824428,0.5724837662337663,0.2092080152671756,0.47637987012987015,0.19072041984732824,0.48680160984848486,0.331858407079646,0.33185840707964603,0.34726918661169215,0.32087240630866193,,0.5322561553030303,0.3495575221238938,0.3495575221238938,0.2929650836350228,0.3574773942410834,,0.8011955492424242,0.1991150442477876,0.1991150442477876,0.099246928633682,0.7016380271185304,,0.4981652462121212,0.34513274336283184,0.34513274336283184,0.3292683821064628,0.3255988745307053,,0.48680160984848486,0.47787610619469023,0.47787610619469023,0.27426033705416997,0.24786355675113975,,,,,1,,,,1,0.5061201780415431,0.4938798219584569,0.5061201780415431,,1,,,,1,,,,1,,,,,,,"b3913cbd-cd92-4bf6-8c9e-a65199a0bb64","d41722e7-0f09-439a-bc40-a549544fb2e7","7de664b4-7eea-4ed7-88ce-1e3475b9783d","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"6aec70f4-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1440023470795,"a871eae1-1b42-422c-b58e-4b8b207c2941","Last week I had to back up a flat deck truck. I asked one of the workers nearby if he would help with signals. I didn't know the guy and didn't want to cause a confrontation by asking him if he knew the proper hand signals. 
I start backing up with him in the rear view mirror. No hand signals. Just standing there. Then bang! I immediately stopped and jumped out to see what happened. I had hit a metal bollard. I looked around and the guy had totally disappeared. No sign of him at all.",,"Backing up accident",0.5517045454545455,0.24290314885496175,0.5439123376623377,0.49165076335877866,0.5568993506493507,0.694537213740458,0.6004379734848485,0.2831858407079646,0.2831858407079646,0.2579691061611692,0.4588450531308662,,0.6610440340909091,0.4336283185840708,0.4336283185840707,0.12214180661705554,0.44422987479887366,,0.3883167613636363,0.2522123893805309,0.2522123893805309,0.48557704394609824,0.2622105666733709,,0.4905894886363637,0.4292035398230089,0.4292035398230089,0.2948087414521319,0.2759877187248592,,0.501953125,0.8008849557522124,0.8008849557522124,0.0976043971238938,0.1015106471238938,,,,,1,,,,1,,,,1,,1,,,,,,,,,,,,,,"75cd6901-70bb-4ab8-b063-56b6a4fa629c","38203f7d-3195-4ae4-8ecb-29737ddd441d","985bcec9-0b1b-42d7-9560-0f943c994e7a","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"74947732-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1440021535935,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","I was basically assaulted by my Foreman. It still affects me today.
We were a year ago taking a training course. We went for a break and on the way back, in the hallway we rubbed shoulders due to some cabinets in the way. He turned around and pushed me hard against the wall hard.
A  lot of people saw this and did nothing, possibly afraid of retaliation. One person, however, did come forward. 
I put a complaint it to my manager. He gave me a number to contact. A person talked to me and asked me what I wanted to do. I told him I wanted an apology, something done. To the day, nothing has been done.
My witness received retaliation by the Foreman. The Foreman ordered him to do a shitty job all by himself. Everyone in the headquarters knew this was punishment.
This is a bully situation that has not been dealt with completely. I feel management is protecting him.
I think this is a problem with the system, protecting a  bully.",,"Violence in the workplace",0.9646915584415584,0.9146588740458016,,,,,0.8618016098484849,0.09292035398230092,0.0929203539823009,0.09173821316036455,0.8153414328573344,,0.8428622159090909,0.0752212389380531,0.0752212389380531,0.11952716462188262,0.8052515964400644,,0.7746803977272727,0.3097345132743363,0.3097345132743363,0.07045234563555924,0.6198131410901045,,,,,,,1,0.13452888257575757,0.07964601769911506,0.07964601769911506,0.8256481085746848,0.09470587372620004,,0.8443991097922848,0.15560089020771517,0.8443991097922848,,,,,,0.06101632047477744,0.9389836795252224,0.06101632047477744,,,1,,1,,,,,,,,1,,,,"b3913cbd-cd92-4bf6-8c9e-a65199a0bb64","3d25055c-90f2-4f3a-8985-eebafbaadde4","985bcec9-0b1b-42d7-9560-0f943c994e7a","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"795fae9e-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1458973451968,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","we all think about safety on the Hi-viz vests",,"we all think about safety on the Hi-viz vests",0.423099270114651,0.711665280418251,0.6529153402749595,0.5792289704877613,0.28934659090909093,0.47340375660943446,0.5508549528301887,0.38551417951541855,0.38551417951541855,0.2563879574121021,0.35809786307247937,,0.3922613179908608,0.27549683154942184,0.27549683154942184,0.4699902662344282,0.2545129022161499,,0.5961379716981132,0.5308883599772852,0.5308883599772852,0.13841784831324422,0.3306937917094706,,0.3772700471698114,0.4559987610132159,0.4559987610132159,0.3947305723235808,0.14927066666320338,,0.6414161538178066,0.35922012665198233,0.35922012665198233,0.17897378285620225,0.4618060904918154,,0.8136095125999676,0.1863904874000324,0.8136095125999676,,,,,1,0.3078349186823918,0.6921650813176081,0.3078349186823918,,,,,,,,1,1,,,,1,,,,"75cd6901-70bb-4ab8-b063-56b6a4fa629c","e95b09c3-3abb-4f6d-9eab-9fa493671f9e","2d0e0e3b-0c71-4b0d-9a1b-d59878793a79","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"7e39a91a-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1438148966802,"a871eae1-1b42-422c-b58e-4b8b207c2941","My last job required a safety plan to accompany the work plan. This is the new standard now.
But there is a lot more paperwork. Some people call it covering your ass. It does provoke questions from above that supervisors and crew leaders tell me are meddling and interfering.
We worked as a team which is much better than being a group of individuals. 
In the past, a lot of the bosses would just want to get the job done and get a pat on the back. Seems to be going in the right direction.",,"Focus on safety today",0.9335227272727272,0.60549856870229,0.8893668831168832,0.46875,,,0.48680160984848486,0.3097345132743363,0.3097345132743363,0.3583311335143471,0.33193435321131676,,0.6118016098484849,0.2743362831858407,0.2743362831858407,0.2510302485585949,0.4746334682555645,,0.6648319128787878,0.4247787610619469,0.4247787610619469,0.1227787065902386,0.4524425323478144,,0.5095288825757576,0.331858407079646,0.33185840707964603,0.32454191388441944,0.3435996790359346,,0.4110440340909091,0.24778761061946908,0.24778761061946908,0.46506216059935623,0.2871502287811746,,,,,1,,,,1,0.7168026706231454,0.2831973293768546,0.7168026706231454,,1,,1,,,,,,1,,,,,,,"75cd6901-70bb-4ab8-b063-56b6a4fa629c","eb462061-1f07-4dd5-8a42-f5325eda3e61","985bcec9-0b1b-42d7-9560-0f943c994e7a","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"83018378-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1439875086612,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","We had a truck driver who had a tree branch is his way.
He cut off the limb of the tree standing on the truck while holding on the limb.
When he cut through it, he fell off the truck.
He got up and back into the truck. And drove off.
He didn’t report it as this is normal, everyday stuff that happens. 
If he had hurt himself, he would have though for WCB claim reasons.",,"Cab Lizard",0.25819805194805195,0.8764909351145038,0.3179383116883117,0.5832538167938932,,,0.4792258522727273,0.10619469026548678,0.10619469026548678,0.4676768025945294,0.4261285071399839,,0.7633167613636364,0.15929203539823011,0.15929203539823011,0.15703722093724848,0.6836707436645213,,0.3996803977272727,0.5707964601769911,0.5707964601769911,0.3149213721842318,0.11428216763877712,,0.22543797348484848,0.14601769911504425,0.14601769911504425,0.7015531769576293,0.15242912392732635,,0.8314985795454546,0.11061946902654862,0.11061946902654862,0.11319168594127103,0.7761888450321802,,,,,1,0.900778931750742,0.09922106824925814,0.900778931750742,,,,,,,,,,,,1,,,,,,,,1,"5345dbc1-c15e-4d00-b3e0-20e920a4db20","e95b09c3-3abb-4f6d-9eab-9fa493671f9e","0ab8bcd3-8b91-408d-bfd1-2d0743af7a45","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"87ca7edc-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1435863284049,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","We were scheduled for hiab training course. I have taken before and it lasts about a week.
The one I recently took lasted only 1 day. The test at that time was optional – take it now or later. We chose to take the course together as a class. We weren’t given any formulas. One guy went onto Google to find the answers.
The course is way too short for what you are being licensed for – up to a 40 ton lift. Also, being an experienced ticketed hiab worker, I wonder how well the new guys really understood what’s required to do a lift job safely.",,"Hiab training",0.5672889610389611,0.8535901717557252,0.5828733766233766,0.4954675572519084,0.5724837662337663,0.6983540076335878,0.4981652462121212,0.11504424778761058,0.11504424778761058,0.4443126298940735,0.4406431223183159,,0.501953125,0.07964601769911506,0.07964601769911506,0.45822386615044247,0.46213011615044247,,0.5625591856060606,0.4557522123893806,0.4557522123893806,0.2095647081992492,0.33468307941137027,,0.6042258522727273,0.3584070796460177,0.3584070796460177,0.21657060790426377,0.4250223124497184,,0.2292258522727273,0.1504424778761062,0.1504424778761062,0.6955529087892196,0.15400461333467416,,0.8354970326409495,0.16450296735905046,0.8354970326409495,,,,,1,0.5476632047477745,0.4523367952522255,0.5476632047477745,,,,,,,,,1,,,,1,,1,,"75cd6901-70bb-4ab8-b063-56b6a4fa629c","3d25055c-90f2-4f3a-8985-eebafbaadde4","2d0e0e3b-0c71-4b0d-9a1b-d59878793a79","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"8c80eb5a-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1515118433153,,"test mana",,"test mana",0.02702922077922077,0.9948115458015268,0.9906655844155844,0.9725667938931296,0.02183441558441558,0.07621660305343514,0.4981652462121212,0.9601769911504424,0.9601769911504424,0.02174625821265741,0.01807675063689995,,0.4981652462121212,0.8805309734513275,0.8805309734513274,0.06156926706221499,0.05789975948645748,,0.48680160984848486,0.7743362831858407,0.7743362831858407,0.1260302485585949,0.09963346825556452,,0.48680160984848486,0.6548672566371682,0.6548672566371682,0.1857647618329311,0.15936798152990078,,0.4943773674242424,0.668141592920354,0.668141592920354,0.17155183611558056,0.16030657096406542,,0.9779302670623146,0.02206973293768543,0.9779302670623146,,0.9957344213649852,0.00426557863501486,0.9957344213649852,,0.9779302670623146,0.02206973293768543,0.9779302670623146,,,1,,,,,,,,,,,,,,,,,,-1,,,,,,,
"91501c14-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1440048159967,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","A recent job I was on involved renting a loader.
We climbed into the loader and discovered no seat belt. The rental agency was phoned and told loader had no seat belt. Rental agency’s response was that no one uses seat belts anyway. Our response was that we do. 
Some material had already arrived on site and had to be secured for theft purposes. So we decided to use the beltless loader to handle that material but no more. 
We returned the loader to rental agency and down-scaled the job because we had no equipment to handle more material.",,"Beltless loader",0.17248376623376624,0.8192390267175572,0.26339285714285715,0.8122614503816794,,,0.8390743371212122,0.09292035398230092,0.0929203539823009,0.11446548588763727,0.7926141601300617,,0.1496803977272727,0.08849557522123896,0.08849557522123896,0.8060718146621079,0.10543261011665324,,0.626953125,0.4292035398230089,0.4292035398230089,0.15844510508849552,0.4123513550884956,,0.679983428030303,0.11504424778761058,0.11504424778761058,0.26249444807589173,0.6224613041364977,,0.5057410037878788,0.33628318584070793,0.3362831858407079,0.3261174032917673,0.3375994108675248,,,,,1,0.900778931750742,0.09922106824925814,0.900778931750742,,,,,1,,,,,,,,,,,,,,,1,"40fa39b2-a775-4fea-b466-8cadb2d27ab3","38203f7d-3195-4ae4-8ecb-29737ddd441d","72faa6c2-ff40-4e63-bec7-e5f4dec7e297","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"961677ac-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1440026595873,"a871eae1-1b42-422c-b58e-4b8b207c2941","Continuing the story from me, the woman truck driver. I can tolerate bad attitudes but not when it jeopardizes safety.
After being deliberately set up and reamed out by the safety officer, I looked the guy who denied guiding me into the parking spot in the face and called him a liar. I also looked across at the safety officer and stated this was a case of workplace harassment and I would be reporting him as a bully.
It's amazing how fast the truth comes out when you confront crap.
I'm told the CSO will be issuing to the liar a written reprimand for consciously creating a dangerous situation. We'll see. We'll also see what happens when the story hits the union grapevine.",,"Bad attitudes",0.16988636363636364,0.8192390267175572,,,,,0.8201349431818182,0.10619469026548678,0.10619469026548678,0.12676771168543843,0.7670375980490749,,0.8277107007575758,0.11504424778761058,0.11504424778761058,0.11476717534861892,0.7701885768637705,,0.6004379734848485,0.3893805309734514,0.3893805309734514,0.20487176102842583,0.4057477079981229,,0.4943773674242424,0.27876106194690264,0.27876106194690264,0.3662421016023062,0.3549968364507911,,0.8504379734848485,0.10176991150442484,0.10176991150442484,0.09867707076293908,0.7995530177326361,,0.304339762611276,0.695660237388724,0.304339762611276,,,,,1,0.7168026706231454,0.2831973293768546,0.7168026706231454,,1,,,,1,,,,1,,,,,,,"b3913cbd-cd92-4bf6-8c9e-a65199a0bb64","d41722e7-0f09-439a-bc40-a549544fb2e7","72faa6c2-ff40-4e63-bec7-e5f4dec7e297","92ae82dc-b6dd-4eed-81b7-809194893b90",-1,,,,,,,
"9ae7ae54-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1438319969443,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","Last week I made some metal stairs, While I welding on a piece, one guy was already walking on it! It was crazy. They were going down and up. It didn’t matter what barriers I put in front, they just moved it.
The next day there were cables and stuff lying on the steps and you couldn’t even walk on it. 

I've done my job to make things safe. If they choose to ignore and take risks, so be it. Okay with me as long as they hurt themselves and not somebody else.",,"Doing my part",0.4426136363636364,0.8764909351145038,0.5023538961038961,0.2244751908396947,0.26339285714285715,0.21743797709923665,0.4943773674242424,0.12389380530973448,0.12389380530973448,0.4436757299208902,0.4324304647693752,,0.8580137310606061,0.11946902654867252,0.11946902654867252,0.08225175566505773,0.7982792177862699,,0.7746803977272727,0.15929203539823011,0.15929203539823011,0.14567358457361212,0.69503438002815765,,0.6496803977272727,0.21238938053097345,0.21238938053097345,0.2441249120072405,0.543485707461786,,0.4905894886363637,0.8097345132743363,0.8097345132743363,0.1045432547264683,0.08572223199919549,,0.8711053412462908,0.1288946587537092,0.8711053412462908,,0.8206602373887241,0.17933976261127593,0.8206602373887241,,0.09068991097922847,0.9093100890207716,0.09068991097922847,,,1,,,,,,1,,,,1,,,,"75cd6901-70bb-4ab8-b063-56b6a4fa629c","3d25055c-90f2-4f3a-8985-eebafbaadde4","2d0e0e3b-0c71-4b0d-9a1b-d59878793a79","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"9fb084f6-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1438706877104,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","The old manuals were a lot better. The new ones are confusing and try to trip me up.
Somehow the thin red book with a few safety rules has grown to be this thick safety book with a ton of rules. We're now supposed to remember 12 life-saving rules.
I remember the safety meeting when these 12 rules were introduced. Idea came from a Dupont best practice. Well, woopy ding. Who cares about Dupont? I care about us.
The safety officer was full of piss and vinegar presenting the 12. At the end, the vets in the room looked at each other and smirked. Sorry, but nothing new here. We couldn't get excited. Nameless at the back summed it up: we can boil this crap down to one rule - use common sense.
The CSO had the last laugh though. He said he would be regularly testing us so make sure you memorize them.",,"Too many rules",0.954301948051948,0.7772542938931297,,,,,0.4943773674242424,0.5442477876106195,0.5442477876106195,0.2334987387704479,0.22225347361893263,,0.5133167613636364,0.7566371681415929,0.7566371681415929,0.1083646545655671,0.13499817729283992,,0.8163470643939394,0.11946902654867252,0.11946902654867252,0.12391842233172434,0.7566125511196031,,,,,,,1,0.14210464015151514,0.10176991150442484,0.10176991150442484,0.8070104040962724,0.09121968439930273,,0.03727744807121662,0.9627225519287834,0.03727744807121662,,,,,1,0.08178783382789317,0.9182121661721068,0.08178783382789317,,,,,,,1,,1,,,,1,,,,"40fa39b2-a775-4fea-b466-8cadb2d27ab3","0a4c2f63-e865-4aa9-b102-2a28d1bc11a4","7de664b4-7eea-4ed7-88ce-1e3475b9783d","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"a2105f6e-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1438147156865,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","I've been with the company for over a year now and just had my status changed from temporary to regular. On all my jobs I was part of a crew and was never required to work alone. This company likes to praise safe work. The regular guys were often given safety rewards and treats. 

I felt that as a temp I received less thanks than the regulars. On one occasion after a job well done, I wasn't invited to join in the celebration. Another time at a safety meeting, safety jackets were given out to everyone but me. I guess it's because I haven't earned my stripes yet. It hurt at the time but I'm a regular now.",,"Treat temps like regular employees",0.5283279220779221,0.2772542938931297,,,,,0.7330137310606061,0.17256637168141598,0.17256637168141598,0.180703083098686,0.6467305452198981,,0.6875591856060606,0.4380530973451328,0.4380530973451327,0.09341426572137312,0.4685326369334942,,0.3655894886363637,0.5707964601769911,0.5707964601769911,0.34901228127514083,0.08019125854786807,,,,,,,1,0.33149857954545453,0.21238938053097345,0.21238938053097345,0.5623067301890586,0.2253038892799678,,,,,1,,,,1,0.3666543026706232,0.6333456973293768,0.3666543026706232,,,,,,,,,,1,1,1,,,,,"b3913cbd-cd92-4bf6-8c9e-a65199a0bb64","38203f7d-3195-4ae4-8ecb-29737ddd441d","0ab8bcd3-8b91-408d-bfd1-2d0743af7a45","5dcc8b01-4807-4e4d-870f-5f656c8a761f",-1,,,,,,,
"a477a4c4-806c-11eb-81ea-0242ac110003","b1ad76ca-d60a-4c9d-9b63-de3d7893784b",0.3,"en",1440024428060,"d6e63de2-08ab-46b1-b8cd-63dc4f8667a0","We've recent hired a lot of temporary workers.
Two months ago I was working with a bunch of temps. One of them slipped and fell really hard on the concrete floor. I rushed over to check on her. Before I could get close, another temp got in my way and said she was fine. Please go back to work. 
The fallen worker was helped up and she went on her way. With a noticeable limp. I couldn't help to overhear some broken English mutterings about me taking her job away.
This is the first time I've reported this incident. It's bothered me a lot to not say anything. Thank you for giving me this opportunity.",,"Opportunity to report",0.380275974025974,0.25053673664122134,,,,,0.8655894886363636,0.09292035398230092,0.0929203539823009,0.08795033437248578,0.8191293116452133,,0.8618016098484849,0.09292035398230092,0.0929203539823009,0.09173821316036455,0.8153414328573344,,0.8277107007575758,0.13716814159292037,0.13716814159292037,0.10370522844596408,0.7591266299611157,,,,,,,1,0.4981652462121212,0.8274336283185841,0.8274336283185842,0.0881179396285866,0.08444843205282915,,,,,1,,,,1,,,,1,,,,1,,,,,,,1,,,,,"75cd6901-70bb-4ab8-b063-56b6a4fa629c","38203f7d-3195-4ae4-8ecb-29737ddd441d","0ab8bcd3-8b91-408d-bfd1-2d0743af7a45","92ae82dc-b6dd-4eed-81b7-809194893b90",-1,,,,,,,
